Hungary, Exposure to risk (period 1x10), 	Last modified: 26 Sep 2017;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1960-1969       95              1870.00          912.42         2782.42
1960-1969       96              1166.04          544.52         1710.55
1960-1969       97               697.99          336.42         1034.41
1960-1969       98               404.85          190.91          595.76
1960-1969       99               208.72          102.51          311.24
1960-1969      100                92.64           40.88          133.52
1960-1969      101                45.12           18.17           63.28
1960-1969      102                19.56            6.65           26.21
1960-1969      103                 6.66            1.55            8.21
1960-1969      104                 1.28            0.06            1.33
1960-1969      105                 0.36            0.00            0.36
1960-1969      106                 0.05            0.00            0.05
1960-1969      107                 0.00            0.00            0.00
1960-1969      108                 0.00            0.00            0.00
1960-1969      109                 0.00            0.00            0.00
1960-1969      110+                0.00            0.00            0.00
1970-1979        0            797612.04       843657.82      1641269.86
1970-1979        1            786232.21       831557.66      1617789.87
1970-1979        2            775222.22       820893.92      1596116.14
1970-1979        3            755103.19       800855.10      1555958.29
1970-1979        4            728856.92       773555.29      1502412.21
1970-1979        5            699116.28       742429.99      1441546.28
1970-1979        6            681581.38       724174.77      1405756.16
1970-1979        7            669279.75       710888.99      1380168.74
1970-1979        8            660971.65       702052.24      1363023.89
1970-1979        9            657055.33       698024.90      1355080.23
1970-1979       10            654171.65       694249.03      1348420.68
1970-1979       11            653752.84       693036.72      1346789.56
1970-1979       12            657158.88       696470.61      1353629.49
1970-1979       13            671810.10       711179.74      1382989.83
1970-1979       14            699273.68       739163.82      1438437.49
1970-1979       15            735784.13       777675.62      1513459.75
1970-1979       16            770276.24       813823.62      1584099.86
1970-1979       17            797635.95       840785.38      1638421.33
1970-1979       18            817259.55       858390.21      1675649.76
1970-1979       19            835640.34       874166.77      1709807.12
1970-1979       20            851247.56       888182.07      1739429.63
1970-1979       21            861218.61       896596.46      1757815.07
1970-1979       22            865628.07       898696.40      1764324.47
1970-1979       23            857888.86       888423.91      1746312.76
1970-1979       24            835930.62       862915.35      1698845.96
1970-1979       25            810431.71       833390.83      1643822.53
1970-1979       26            788888.31       808417.54      1597305.85
1970-1979       27            774424.68       791050.07      1565474.75
1970-1979       28            764229.29       778700.45      1542929.74
1970-1979       29            750248.46       761812.11      1512060.57
1970-1979       30            736276.84       742751.52      1479028.35
1970-1979       31            723409.57       724081.71      1447491.28
1970-1979       32            712307.15       706224.64      1418531.79
1970-1979       33            706947.43       693330.76      1400278.19
1970-1979       34            706984.71       687282.19      1394266.90
1970-1979       35            703451.25       678959.06      1382410.30
1970-1979       36            699017.40       670188.49      1369205.89
1970-1979       37            697865.64       665471.67      1363337.31
1970-1979       38            697983.82       662507.93      1360491.75
1970-1979       39            700559.56       662751.64      1363311.20
1970-1979       40            704588.98       665580.22      1370169.19
1970-1979       41            709679.63       670302.74      1379982.37
