Latvia, Exposure to risk (period 1x10), 	Last modified: 26 Sep 2017;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
2010-2014       55             78932.22        65937.22       144869.44
2010-2014       56             76744.17        62874.00       139618.16
2010-2014       57             74824.83        59764.00       134588.84
2010-2014       58             73570.75        57426.08       130996.83
2010-2014       59             72487.00        55509.83       127996.83
2010-2014       60             72039.17        53909.08       125948.25
2010-2014       61             72273.92        52851.50       125125.42
2010-2014       62             71724.08        51391.83       123115.92
2010-2014       63             69752.58        48883.59       118636.17
2010-2014       64             66876.75        45739.25       112616.00
2010-2014       65             63705.08        42420.17       106125.25
2010-2014       66             61269.92        39782.00       101051.92
2010-2014       67             60941.83        38200.92        99142.75
2010-2014       68             62843.33        38149.08       100992.42
2010-2014       69             65814.42        38921.92       104736.33
2010-2014       70             68569.67        39442.08       108011.75
2010-2014       71             70541.92        39427.00       109968.92
2010-2014       72             71115.58        38547.09       109662.67
2010-2014       73             69727.92        36563.25       106291.17
2010-2014       74             66763.67        33659.83       100423.50
2010-2014       75             62706.83        30428.92        93135.75
2010-2014       76             58216.67        27023.75        85240.42
2010-2014       77             54464.42        24207.75        78672.17
2010-2014       78             51203.92        21862.42        73066.33
2010-2014       79             48638.83        19977.17        68616.00
2010-2014       80             46429.50        18462.33        64891.83
2010-2014       81             44313.08        16945.08        61258.17
2010-2014       82             41491.50        15202.84        56694.34
2010-2014       83             38166.00        13080.00        51246.00
2010-2014       84             34520.83        10707.84        45228.67
2010-2014       85             30624.68         8569.00        39193.69
2010-2014       86             26515.83         6632.40        33148.23
2010-2014       87             22215.33         5024.80        27240.13
2010-2014       88             18083.59         3846.09        21929.69
2010-2014       89             14153.35         2956.23        17109.58
2010-2014       90             10580.15         2231.89        12812.03
2010-2014       91              7605.31         1659.48         9264.78
2010-2014       92              5292.90         1198.27         6491.18
2010-2014       93              3589.30          811.23         4400.52
2010-2014       94              2483.67          531.53         3015.19
2010-2014       95              1815.90          375.08         2190.98
2010-2014       96              1349.06          273.95         1623.00
2010-2014       97               977.96          190.28         1168.25
2010-2014       98               713.99          130.32          844.31
2010-2014       99               472.46           86.65          559.11
2010-2014      100               300.58           54.33          354.91
2010-2014      101               184.59           31.62          216.21
2010-2014      102               108.02           17.77          125.79
2010-2014      103                60.57            9.44           70.02
2010-2014      104                32.66            3.77           36.42
2010-2014      105                16.57            0.82           17.39
2010-2014      106                 7.50            0.05            7.55
2010-2014      107                 2.50            0.00            2.50
2010-2014      108                 0.64            0.00            0.64
2010-2014      109                 0.05            0.00            0.05
2010-2014      110+                0.00            0.00            0.00
