Estonia, Exposure to risk (period 1x10), 	Last modified: 26 Sep 2017;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1980-1989       95              1574.46          289.31         1863.76
1980-1989       96              1072.12          199.25         1271.37
1980-1989       97               716.58          136.00          852.58
1980-1989       98               470.03           85.08          555.11
1980-1989       99               311.77           53.00          364.77
1980-1989      100               195.17           30.60          225.77
1980-1989      101               115.64           15.33          130.97
1980-1989      102                66.29            6.99           73.28
1980-1989      103                35.06            2.96           38.02
1980-1989      104                16.24            1.73           17.97
1980-1989      105                 5.67            1.44            7.11
1980-1989      106                 0.81            0.77            1.59
1980-1989      107                 0.00            0.06            0.06
1980-1989      108                 0.00            0.00            0.00
1980-1989      109                 0.00            0.00            0.00
1980-1989      110+                0.00            0.00            0.00
1990-1999        0             75983.02        81158.03       157141.05
1990-1999        1             81012.30        86184.93       167197.23
1990-1999        2             86525.37        91708.45       178233.82
1990-1999        3             91352.56        96787.98       188140.54
1990-1999        4             95663.13       101274.54       196937.67
1990-1999        5            100042.68       105582.37       205625.05
1990-1999        6            104084.12       109770.43       213854.55
1990-1999        7            106885.69       112602.52       219488.21
1990-1999        8            108544.59       114378.92       222923.51
1990-1999        9            109251.67       115017.50       224269.17
1990-1999       10            108619.81       114248.15       222867.95
1990-1999       11            107682.52       113201.14       220883.66
1990-1999       12            106486.37       111922.60       218408.97
1990-1999       13            105511.22       110798.71       216309.93
1990-1999       14            104678.07       109967.31       214645.38
1990-1999       15            103356.95       108638.36       211995.31
1990-1999       16            101922.52       107259.34       209181.86
1990-1999       17            100486.06       105812.08       206298.15
1990-1999       18             99799.01       105116.51       204915.53
1990-1999       19             99397.81       104853.15       204250.97
1990-1999       20             99378.60       105789.75       205168.35
1990-1999       21             99107.38       106235.66       205343.04
1990-1999       22             98888.10       104126.19       203014.30
1990-1999       23             98573.17       101037.93       199611.10
1990-1999       24             98189.18        99809.57       197998.75
1990-1999       25             98376.66        99967.97       198344.63
1990-1999       26             98945.63       100442.52       199388.15
1990-1999       27             99721.83       100877.97       200599.81
1990-1999       28            100800.58       101428.12       202228.70
1990-1999       29            101948.68       102009.45       203958.13
1990-1999       30            102985.56       102645.85       205631.41
1990-1999       31            104707.77       103546.25       208254.02
1990-1999       32            106276.32       104551.67       210827.99
1990-1999       33            107962.19       105721.65       213683.85
1990-1999       34            109625.51       106729.57       216355.08
1990-1999       35            110906.18       107508.98       218415.16
1990-1999       36            111484.29       107577.08       219061.37
1990-1999       37            111767.19       107104.75       218871.95
1990-1999       38            111412.66       106125.59       217538.26
1990-1999       39            110717.34       105011.01       215728.35
1990-1999       40            110127.37       103807.93       213935.29
1990-1999       41            109532.58       102548.25       212080.83
1990-1999       42            108760.29       101174.56       209934.85
1990-1999       43            107493.40        99237.00       206730.40
1990-1999       44            104871.51        96066.76       200938.27
1990-1999       45            101009.79        91899.25       192909.04
1990-1999       46             97497.33        88045.48       185542.81
1990-1999       47             94892.04        85045.17       179937.21
1990-1999       48             94130.15        83743.63       177873.78
1990-1999       49             94179.85        83192.13       177371.98
1990-1999       50             93768.59        82166.09       175934.68
1990-1999       51             93833.44        81634.07       175467.51
1990-1999       52             94535.42        81368.73       175904.15
1990-1999       53             95221.04        81010.54       176231.58
1990-1999       54             96290.43        80996.55       177286.99
1990-1999       55             97480.98        81044.33       178525.32
1990-1999       56             98539.36        80671.70       179211.06
1990-1999       57             99657.27        80076.79       179734.06
1990-1999       58             99543.20        78652.34       178195.53
1990-1999       59             98985.71        77030.73       176016.44
1990-1999       60             98537.12        75315.59       173852.71
1990-1999       61             97688.74        73067.86       170756.60
1990-1999       62             96540.42        70842.85       167383.26
1990-1999       63             95296.92        68260.00       163556.92
1990-1999       64             94547.29        65011.58       159558.87
1990-1999       65             93980.88        61602.14       155583.02
1990-1999       66             93298.71        58164.44       151463.15
1990-1999       67             91510.70        54168.54       145679.23
1990-1999       68             88529.62        49780.21       138309.82
1990-1999       69             84394.58        45178.74       129573.33
1990-1999       70             79341.63        40402.16       119743.79
1990-1999       71             74078.01        36153.51       110231.53
1990-1999       72             68349.87        31744.03       100093.89
1990-1999       73             62541.90        27547.95        90089.85
1990-1999       74             57513.69        24693.95        82207.64
1990-1999       75             53569.32        22666.11        76235.43
1990-1999       76             50164.15        20796.95        70961.09
1990-1999       77             47108.59        19098.21        66206.80
1990-1999       78             44344.65        17556.83        61901.48
1990-1999       79             42228.10        16061.36        58289.46
1990-1999       80             40215.72        14576.21        54791.92
1990-1999       81             37833.47        13214.79        51048.26
1990-1999       82             35396.33        11902.98        47299.31
1990-1999       83             32861.16        10656.32        43517.49
1990-1999       84             29712.90         9229.39        38942.29
1990-1999       85             25979.79         7755.01        33734.80
1990-1999       86             22171.12         6406.75        28577.88
1990-1999       87             18547.46         5156.94        23704.40
1990-1999       88             15212.48         3970.93        19183.41
1990-1999       89             12228.77         3039.59        15268.36
1990-1999       90              9559.56         2262.13        11821.69
1990-1999       91              7271.25         1619.17         8890.42
1990-1999       92              5415.47         1121.76         6537.24
1990-1999       93              3923.11          771.47         4694.57
1990-1999       94              2804.06          511.93         3315.99
1990-1999       95              1912.21          329.18         2241.38
1990-1999       96              1282.37          206.30         1488.67
1990-1999       97               838.98          127.68          966.66
1990-1999       98               522.16           81.33          603.49
1990-1999       99               314.22           54.80          369.02
1990-1999      100               174.14           33.73          207.87
1990-1999      101                95.98           15.91          111.89
1990-1999      102                49.73            5.71           55.44
1990-1999      103                23.39            0.96           24.35
1990-1999      104                 8.84            0.04            8.88
1990-1999      105                 1.85            0.00            1.85
1990-1999      106                 0.20            0.00            0.20
1990-1999      107                 0.00            0.00            0.00
1990-1999      108                 0.00            0.00            0.00
1990-1999      109                 0.00            0.00            0.00
1990-1999      110+                0.00            0.00            0.00
2000-2009        0             68497.93        72558.18       141056.10
2000-2009        1             66563.82        70534.41       137098.23
2000-2009        2             64431.51        68335.61       132767.12
2000-2009        3             63086.62        66863.38       129950.00
2000-2009        4             62322.86        65861.16       128184.02
2000-2009        5             61916.55        65233.52       127150.08
2000-2009        6             61926.11        65416.72       127342.83
2000-2009        7             63103.34        66935.68       130039.02
2000-2009        8             65048.90        69174.11       134223.01
2000-2009        9             67829.08        72009.09       139838.17
2000-2009       10             71526.48        76077.61       147604.09
2000-2009       11             75743.99        80646.11       156390.10
2000-2009       12             80221.80        85428.41       165650.21
2000-2009       13             84074.06        89690.40       173764.46
2000-2009       14             87395.52        93399.17       180794.69
2000-2009       15             90742.21        97020.76       187762.97
2000-2009       16             93972.72       100376.66       194349.37
2000-2009       17             96219.33       102562.59       198781.92
2000-2009       18             97567.25       103950.59       201517.84
2000-2009       19             98135.51       104422.01       202557.52
2000-2009       20             97669.33       103565.85       201235.18
2000-2009       21             96771.07       102394.46       199165.53
2000-2009       22             95853.22       101188.39       197041.62
2000-2009       23             95291.32       100275.12       195566.44
2000-2009       24             94935.25        99785.73       194720.98
2000-2009       25             94314.13        99206.69       193520.82
2000-2009       26             93710.55        98377.18       192087.73
2000-2009       27             93298.34        97880.77       191179.11
2000-2009       28             93543.86        97941.29       191485.14
2000-2009       29             93812.23        97836.28       191648.51
2000-2009       30             94276.76        97834.66       192111.42
2000-2009       31             94442.85        97518.19       191961.04
2000-2009       32             94208.99        96590.68       190799.68
2000-2009       33             93721.77        95426.62       189148.39
2000-2009       34             93278.49        94331.65       187610.15
2000-2009       35             93263.61        93737.67       187001.28
2000-2009       36             93307.63        93352.75       186660.38
2000-2009       37             93653.49        93015.68       186669.18
2000-2009       38             94220.19        92857.21       187077.40
2000-2009       39             94952.26        92779.84       187732.10
2000-2009       40             95745.03        92863.56       188608.59
2000-2009       41             96824.19        93304.25       190128.44
2000-2009       42             98007.52        93755.31       191762.83
2000-2009       43             99345.46        94220.32       193565.79
2000-2009       44            100680.00        94740.27       195420.27
2000-2009       45            101693.37        94743.50       196436.87
2000-2009       46            102196.67        94087.31       196283.98
2000-2009       47            102384.25        93164.55       195548.80
2000-2009       48            102122.59        91919.08       194041.67
2000-2009       49            101621.09        90457.01       192078.09
2000-2009       50            101177.95        88975.44       190153.39
2000-2009       51            100726.51        87397.09       188123.60
2000-2009       52            100113.01        85774.84       185887.84
2000-2009       53             99058.33        83714.86       182773.19
2000-2009       54             96669.69        80585.77       177255.45
2000-2009       55             93391.83        76756.37       170148.20
2000-2009       56             90232.52        73173.43       163405.95
2000-2009       57             87950.00        70317.98       158267.98
2000-2009       58             87110.49        68672.56       155783.04
2000-2009       59             86759.85        67395.87       154155.72
2000-2009       60             86145.34        65790.81       151936.14
2000-2009       61             85732.68        64208.80       149941.48
2000-2009       62             85939.17        62851.88       148791.05
2000-2009       63             86146.18        61628.43       147774.61
2000-2009       64             86687.83        60562.06       147249.89
2000-2009       65             87384.83        59579.96       146964.79
2000-2009       66             87774.17        58150.15       145924.32
2000-2009       67             87974.83        56741.33       144716.16
2000-2009       68             86910.17        54448.26       141358.43
2000-2009       69             85471.83        52055.12       137526.95
2000-2009       70             84003.84        49623.03       133626.86
2000-2009       71             81939.16        46880.42       128819.58
2000-2009       72             79417.99        44166.79       123584.78
2000-2009       73             76845.83        41072.45       117918.28
2000-2009       74             74518.48        37677.40       112195.88
2000-2009       75             72258.16        34498.71       106756.87
2000-2009       76             69819.30        31467.25       101286.55
2000-2009       77             66417.50        28171.18        94588.68
2000-2009       78             62035.50        24754.72        86790.21
2000-2009       79             56954.82        21374.08        78328.90
2000-2009       80             51380.93        18120.27        69501.20
2000-2009       81             45744.23        15239.00        60983.23
2000-2009       82             39973.34        12484.08        52457.42
2000-2009       83             34300.61        10127.40        44428.01
2000-2009       84             29372.74         8400.88        37773.62
2000-2009       85             25330.82         7050.22        32381.04
2000-2009       86             21631.05         5903.03        27534.08
2000-2009       87             18196.06         4919.06        23115.12
2000-2009       88             15214.04         4045.57        19259.61
2000-2009       89             12741.69         3259.71        16001.40
2000-2009       90             10658.44         2595.17        13253.61
2000-2009       91              8669.04         2012.59        10681.63
2000-2009       92              6874.02         1544.71         8418.73
2000-2009       93              5344.27         1172.51         6516.78
2000-2009       94              4014.94          840.33         4855.27
2000-2009       95              2935.49          577.44         3512.93
2000-2009       96              1967.65          386.22         2353.87
2000-2009       97              1327.69          228.18         1555.87
2000-2009       98               836.74          131.38          968.13
2000-2009       99               526.79           89.62          616.41
2000-2009      100               327.93           52.23          380.16
2000-2009      101               193.80           26.35          220.15
2000-2009      102               109.21           12.28          121.49
2000-2009      103                58.31            4.36           62.67
2000-2009      104                28.05            1.41           29.46
2000-2009      105                10.81            0.35           11.16
