The United States of America, Exposure to risk (period 1x10), 	Last modified: 04 May 2018;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1960-1969      110+             1517.34          902.69         2420.03
1970-1979        0          16112971.10     16877228.46     32990199.56
1970-1979        1          15813338.00     16509184.27     32322522.27
1970-1979        2          15727246.45     16431043.36     32158289.81
1970-1979        3          16081730.64     16765945.24     32847675.88
1970-1979        4          16574301.99     17271217.33     33845519.31
1970-1979        5          16864661.21     17581668.08     34446329.29
1970-1979        6          17371011.52     18045245.25     35416256.77
1970-1979        7          17990502.55     18741807.52     36732310.07
1970-1979        8          17951232.51     18703581.20     36654813.71
1970-1979        9          18663412.39     19418889.25     38082301.64
1970-1979       10          19480599.58     20323714.93     39804314.51
1970-1979       11          19378554.59     20179568.99     39558123.58
1970-1979       12          19716546.64     20528546.12     40245092.76
1970-1979       13          20100072.84     20903768.30     41003841.14
1970-1979       14          20560827.25     21361731.00     41922558.26
1970-1979       15          20644179.77     21503191.71     42147371.48
1970-1979       16          20537056.63     21299702.25     41836758.88
1970-1979       17          20433290.85     21141526.65     41574817.50
1970-1979       18          20258134.99     20635220.97     40893355.96
1970-1979       19          20514204.04     20612230.20     41126434.24
1970-1979       20          20230833.43     20155079.02     40385912.45
1970-1979       21          19401861.50     19198378.40     38600239.90
1970-1979       22          18987246.45     18678445.66     37665692.11
1970-1979       23          18687959.03     18318851.13     37006810.16
1970-1979       24          18484633.74     18163196.96     36647830.70
1970-1979       25          17786475.56     17541069.02     35327544.59
1970-1979       26          17062433.88     16818804.38     33881238.26
1970-1979       27          16840103.91     16519246.29     33359350.20
1970-1979       28          16015765.19     15663130.78     31678895.97
1970-1979       29          16022013.65     15662291.76     31684305.40
1970-1979       30          15784323.24     15477523.51     31261846.74
1970-1979       31          14589359.54     14248383.01     28837742.55
1970-1979       32          14067480.55     13639593.63     27707074.18
1970-1979       33          13237374.76     12734805.13     25972179.89
1970-1979       34          13262502.63     12733244.43     25995747.06
1970-1979       35          12784749.78     12303412.65     25088162.43
1970-1979       36          12325284.91     11799917.74     24125202.65
1970-1979       37          11990537.12     11423573.65     23414110.77
1970-1979       38          11657949.11     11108166.81     22766115.92
1970-1979       39          11757435.89     11220441.37     22977877.26
1970-1979       40          11838708.53     11333636.98     23172345.51
1970-1979       41          11648319.81     11152637.46     22800957.27
