Greece, Exposure to risk (period 1x10), 	Last modified: 17 Apr 2018;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
2010-2013       86            102070.65        64849.80       166920.45
2010-2013       87             85197.40        53706.42       138903.82
2010-2013       88             69566.78        43705.75       113272.52
2010-2013       89             57205.93        35847.70        93053.63
2010-2013       90             46344.99        28437.21        74782.20
2010-2013       91             36336.73        21348.30        57685.03
2010-2013       92             28045.74        15553.66        43599.40
2010-2013       93             21402.31        11210.55        32612.86
2010-2013       94             16455.77         8248.62        24704.39
2010-2013       95             12836.76         6224.03        19060.79
2010-2013       96              9789.52         4634.03        14423.55
2010-2013       97              7272.62         3322.47        10595.09
2010-2013       98              5272.48         2295.94         7568.43
2010-2013       99              3692.56         1483.22         5175.77
2010-2013      100              2485.70          920.90         3406.60
2010-2013      101              1578.24          578.42         2156.66
2010-2013      102               952.41          352.15         1304.55
2010-2013      103               556.73          209.28          766.02
2010-2013      104               320.24          121.14          441.38
2010-2013      105               183.24           68.23          251.47
2010-2013      106               101.16           36.58          137.74
2010-2013      107                52.26           17.99           70.26
2010-2013      108                25.00            7.68           32.67
2010-2013      109                10.93            2.38           13.32
2010-2013      110+                4.57            0.14            4.71
