East Germany, Exposure to risk (period 1x10), 	Last modified: 26 Sep 2017;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
2000-2009       22            895042.21      1013365.39      1908407.61
2000-2009       23            872083.66       993906.13      1865989.78
2000-2009       24            846325.42       968152.25      1814477.66
2000-2009       25            818383.97       940247.28      1758631.25
2000-2009       26            792777.21       912492.81      1705270.03
2000-2009       27            771802.94       887542.85      1659345.79
2000-2009       28            770783.03       884588.26      1655371.29
2000-2009       29            775802.86       887457.81      1663260.67
2000-2009       30            784740.22       891813.18      1676553.39
2000-2009       31            800773.82       903125.52      1703899.34
2000-2009       32            821866.47       919817.54      1741684.00
2000-2009       33            855185.78       948551.28      1803737.06
2000-2009       34            901343.45       991342.38      1892685.83
2000-2009       35            953721.34      1040537.23      1994258.57
2000-2009       36           1010905.46      1095443.38      2106348.84
2000-2009       37           1066131.10      1147881.46      2214012.56
2000-2009       38           1104954.46      1181231.36      2286185.82
2000-2009       39           1136515.84      1208203.93      2344719.78
2000-2009       40           1163104.50      1231705.71      2394810.20
2000-2009       41           1180821.94      1246472.96      2427294.90
2000-2009       42           1188986.46      1252334.80      2441321.26
2000-2009       43           1191345.77      1251666.41      2443012.19
2000-2009       44           1188500.07      1245765.53      2434265.60
2000-2009       45           1182448.04      1236512.76      2418960.80
2000-2009       46           1169474.74      1219224.20      2388698.94
2000-2009       47           1156284.58      1201156.79      2357441.37
2000-2009       48           1143386.97      1183759.37      2327146.34
2000-2009       49           1128344.45      1163795.21      2292139.65
2000-2009       50           1110569.54      1140240.79      2250810.33
2000-2009       51           1081566.44      1105666.40      2187232.84
2000-2009       52           1047625.83      1065124.50      2112750.33
2000-2009       53           1009471.38      1020339.92      2029811.31
2000-2009       54            956461.74       960052.42      1916514.16
2000-2009       55            924042.22       919049.86      1843092.08
2000-2009       56            909922.25       897496.57      1807418.82
2000-2009       57            895914.11       875396.14      1771310.25
2000-2009       58            892957.33       863364.49      1756321.82
2000-2009       59            909236.25       869706.04      1778942.29
2000-2009       60            933074.33       882502.18      1815576.50
2000-2009       61            965529.81       902959.03      1868488.84
2000-2009       62            998217.10       923846.55      1922063.66
2000-2009       63           1030685.60       943376.25      1974061.85
2000-2009       64           1074367.67       972504.50      2046872.16
2000-2009       65           1092447.00       977752.00      2070199.00
2000-2009       66           1079809.84       953673.00      2033482.83
2000-2009       67           1055671.50       918950.33      1974621.83
2000-2009       68           1021548.17       875066.17      1896614.33
2000-2009       69            977282.33       819755.33      1797037.67
2000-2009       70            932911.67       763197.34      1696109.00
2000-2009       71            891422.33       708104.50      1599526.84
2000-2009       72            853852.17       654237.67      1508089.84
2000-2009       73            817107.83       598547.50      1415655.34
2000-2009       74            780596.17       541108.83      1321705.00
2000-2009       75            743681.50       483647.67      1227329.17
2000-2009       76            714350.17       434042.50      1148392.67
2000-2009       77            693420.50       392958.00      1086378.50
2000-2009       78            673934.67       354524.84      1028459.50
2000-2009       79            650899.67       316500.17       967399.84
2000-2009       80            616587.49       277159.00       893746.49
2000-2009       81            559829.04       233907.88       793736.91
2000-2009       82            495920.93       193416.64       689337.57
2000-2009       83            435530.70       159583.54       595114.24
2000-2009       84            383167.44       132242.73       515410.17
2000-2009       85            342764.94       111838.65       454603.59
2000-2009       86            307839.93        95375.07       403215.00
2000-2009       87            271701.63        80260.28       351961.91
2000-2009       88            232106.12        65072.07       297178.19
2000-2009       89            192671.75        51140.37       243812.11
2000-2009       90            160088.82        40349.24       200438.07
2000-2009       91            135212.61        32388.68       167601.29
2000-2009       92            113723.76        25931.16       139654.92
2000-2009       93             92455.87        20108.46       112564.33
2000-2009       94             71741.18        14909.33        86650.51
2000-2009       95             52430.39        10375.17        62805.55
2000-2009       96             36407.70         6850.18        43257.88
2000-2009       97             24322.99         4367.99        28690.98
2000-2009       98             15763.85         2657.24        18421.08
2000-2009       99              9833.72         1532.06        11365.78
2000-2009      100              5918.98          834.34         6753.32
2000-2009      101              3361.71          439.67         3801.37
2000-2009      102              1835.26          232.11         2067.37
2000-2009      103              1012.92          121.50         1134.42
2000-2009      104               521.18           58.31          579.49
2000-2009      105               254.43           32.37          286.80
2000-2009      106               120.60           12.46          133.06
2000-2009      107                49.88            4.26           54.14
2000-2009      108                23.44            3.20           26.63
2000-2009      109                 6.57            3.83           10.41
2000-2009      110+                0.71            5.83            6.54
2010-2015        0            338815.61       355758.49       694574.10
2010-2015        1            339206.17       355995.73       695201.90
2010-2015        2            338964.76       355955.83       694920.60
2010-2015        3            336377.71       353769.56       690147.26
2010-2015        4            332624.15       349944.13       682568.28
2010-2015        5            329411.27       346492.25       675903.52
2010-2015        6            325363.98       342955.59       668319.58
2010-2015        7            320341.42       337853.88       658195.30
2010-2015        8            315483.71       332725.45       648209.16
2010-2015        9            314494.33       331164.23       645658.56
2010-2015       10            313617.07       330586.19       644203.26
2010-2015       11            310060.20       327054.58       637114.78
2010-2015       12            305794.73       322309.55       628104.27
2010-2015       13            301780.52       317686.73       619467.25
2010-2015       14            293236.80       308740.72       601977.52
2010-2015       15            280896.26       295927.34       576823.61
2010-2015       16            268514.98       284164.93       552679.90
2010-2015       17            260199.43       275607.44       535806.87
2010-2015       18            259355.62       276914.85       536270.47
2010-2015       19            282971.43       301943.54       584914.97
2010-2015       20            328858.76       350431.27       679290.04
2010-2015       21            375538.98       402534.11       778073.09
2010-2015       22            420580.20       455568.65       876148.85
2010-2015       23            462063.64       503865.65       965929.30
2010-2015       24            497014.25       545406.27      1042420.52
2010-2015       25            512324.35       565837.84      1078162.20
2010-2015       26            511983.31       567249.98      1079233.30
2010-2015       27            510638.23       567722.15      1078360.38
2010-2015       28            506838.59       564749.21      1071587.80
2010-2015       29            504245.59       562742.60      1066988.19
2010-2015       30            502623.14       561689.96      1064313.10
2010-2015       31            499303.03       558318.35      1057621.38
2010-2015       32            495757.66       554614.44      1050372.10
2010-2015       33            485416.70       542314.72      1027731.42
2010-2015       34            470959.11       525232.48       996191.60
2010-2015       35            453534.98       506511.95       960046.94
2010-2015       36            437546.94       488453.08       926000.03
2010-2015       37            426266.95       475548.88       901815.83
2010-2015       38            431529.72       481584.31       913114.03
2010-2015       39            447291.76       497881.15       945172.91
2010-2015       40            470298.92       520308.69       990607.61
2010-2015       41            499178.87       547543.00      1046721.87
2010-2015       42            530902.90       577528.48      1108431.38
2010-2015       43            566350.71       610054.19      1176404.90
2010-2015       44            593342.26       632293.20      1225635.46
2010-2015       45            619772.94       654925.37      1274698.31
2010-2015       46            650240.35       682826.52      1333066.87
2010-2015       47            676851.91       707504.13      1384356.04
2010-2015       48            699566.27       728171.61      1427737.88
2010-2015       49            714057.76       740705.63      1454763.39
2010-2015       50            718354.47       742705.80      1461060.27
2010-2015       51            714389.42       735801.83      1450191.25
2010-2015       52            699685.46       717272.74      1416958.19
2010-2015       53            684740.12       698430.44      1383170.56
2010-2015       54            671933.96       681502.26      1353436.22
2010-2015       55            662906.10       668186.02      1331092.12
2010-2015       56            655342.56       656078.13      1311420.69
2010-2015       57            652186.73       647853.56      1300040.29
2010-2015       58            654472.55       644713.41      1299185.96
2010-2015       59            651848.91       637421.16      1289270.06
2010-2015       60            641569.21       622746.36      1264315.57
2010-2015       61            615218.71       592231.63      1207450.34
2010-2015       62            580189.28       553757.07      1133946.35
2010-2015       63            540911.98       511244.28      1052156.26
2010-2015       64            488416.35       456551.17       944967.52
2010-2015       65            461222.46       424913.13       886135.59
2010-2015       66            455878.68       414121.91       870000.59
2010-2015       67            464351.01       415532.33       879883.34
2010-2015       68            492386.37       433871.56       926257.93
2010-2015       69            537052.52       466861.01      1003913.54
2010-2015       70            594105.00       509211.00      1103315.99
2010-2015       71            624052.67       527664.84      1151717.50
2010-2015       72            629395.83       522670.50      1152066.33
2010-2015       73            629435.83       512361.66      1141797.50
2010-2015       74            617237.33       491329.34      1108566.67
2010-2015       75            587743.00       456470.00      1044213.00
2010-2015       76            544222.84       411704.84       955927.67
2010-2015       77            496477.33       364765.67       861243.01
2010-2015       78            456749.34       325360.17       782109.51
2010-2015       79            423582.84       290942.83       714525.66
2010-2015       80            392835.83       257879.67       650715.51
2010-2015       81            363108.33       225834.17       588942.50
2010-2015       82            339298.16       198844.67       538142.83
2010-2015       83            319707.50       174249.00       493956.50
2010-2015       84            298207.56       148699.49       446907.05
2010-2015       85            270819.99       123017.96       393837.95
2010-2015       86            240104.93        98501.11       338606.04
2010-2015       87            211355.46        77979.43       289334.89
2010-2015       88            186574.02        62146.43       248720.45
2010-2015       89            163138.80        49871.25       213010.05
2010-2015       90            136499.53        38784.80       175284.32
2010-2015       91            106900.94        28442.37       135343.31
2010-2015       92             79500.18        19824.58        99324.76
2010-2015       93             56900.27        13263.23        70163.50
2010-2015       94             39407.14         8601.39        48008.53
2010-2015       95             27273.87         5461.59        32735.46
2010-2015       96             19723.75         3583.57        23307.32
2010-2015       97             14990.93         2543.71        17534.65
2010-2015       98             11387.75         1790.04        13177.79
2010-2015       99              8261.48         1236.22         9497.70
2010-2015      100              5598.32          773.72         6372.04
2010-2015      101              3485.92          422.41         3908.32
2010-2015      102              1988.99          214.32         2203.31
2010-2015      103              1074.78          108.61         1183.40
2010-2015      104               547.21           54.55          601.76
2010-2015      105               287.00           27.13          314.13
2010-2015      106               138.84           15.36          154.19
2010-2015      107                55.52            8.06           63.58
2010-2015      108                19.91            3.44           23.34
2010-2015      109                 6.37            1.10            7.48
2010-2015      110+                1.15            0.08            1.23
