Lithuania, Exposure to risk (period 1x10), 	Last modified: 26 Sep 2017;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
2010-2014       54            120435.39       102513.63       222949.03
2010-2014       55            115219.60        96904.78       212124.38
2010-2014       56            108817.00        90247.18       199064.18
2010-2014       57            104144.53        84929.30       189073.83
2010-2014       58            101719.29        81425.73       183145.02
2010-2014       59            100212.06        78825.50       179037.56
2010-2014       60             99945.36        76674.22       176619.58
2010-2014       61             99985.45        74770.45       174755.90
2010-2014       62             98144.90        71673.04       169817.93
2010-2014       63             94586.51        67519.63       162106.14
2010-2014       64             91457.18        63622.14       155079.31
2010-2014       65             87577.12        59387.35       146964.46
2010-2014       66             84518.49        55859.76       140378.25
2010-2014       67             85336.74        54876.14       140212.88
2010-2014       68             87831.37        55141.52       142972.89
2010-2014       69             89248.75        54773.55       144022.30
2010-2014       70             90666.99        54317.99       144984.99
2010-2014       71             92061.38        53855.26       145916.64
2010-2014       72             91420.78        52189.45       143610.22
2010-2014       73             90147.07        50005.69       140152.76
2010-2014       74             88888.33        47694.30       136582.63
2010-2014       75             86597.32        44867.22       131464.54
2010-2014       76             83564.97        41792.24       125357.22
2010-2014       77             80563.29        38962.08       119525.37
2010-2014       78             77045.48        35921.87       112967.34
2010-2014       79             73052.94        33037.46       106090.40
2010-2014       80             69149.46        30333.91        99483.37
2010-2014       81             64986.76        27433.31        92420.07
2010-2014       82             59856.75        24262.23        84118.99
2010-2014       83             54410.05        20927.19        75337.24
2010-2014       84             49065.84        17447.51        66513.35
2010-2014       85             43525.06        14252.52        57777.58
2010-2014       86             37892.28        11608.49        49500.77
2010-2014       87             32232.28         9366.18        41598.46
2010-2014       88             26832.65         7606.36        34439.01
2010-2014       89             21446.57         6049.56        27496.13
2010-2014       90             16277.98         4623.10        20901.08
2010-2014       91             11914.02         3394.86        15308.88
2010-2014       92              8376.01         2380.87        10756.88
2010-2014       93              5779.59         1658.87         7438.46
2010-2014       94              4040.33         1157.88         5198.21
2010-2014       95              2762.44          799.57         3562.01
2010-2014       96              1818.35          538.89         2357.24
2010-2014       97              1186.19          361.00         1547.18
2010-2014       98               744.73          232.99          977.71
2010-2014       99               444.34          142.86          587.19
2010-2014      100               252.65           84.21          336.86
2010-2014      101               137.82           50.22          188.05
2010-2014      102                72.53           30.00          102.53
2010-2014      103                36.55           16.44           52.99
2010-2014      104                17.14            7.82           24.96
2010-2014      105                 7.08            2.85            9.93
2010-2014      106                 2.26            0.86            3.12
2010-2014      107                 0.47            0.36            0.83
2010-2014      108                 0.00            0.05            0.05
2010-2014      109                 0.00            0.00            0.00
2010-2014      110+                0.00            0.00            0.00
