Finland, Exposure to risk (period 1x10), 	Last modified: 26 Sep 2017;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1890-1899       68             59926.87        47950.72       107877.59
1890-1899       69             56391.28        44357.56       100748.84
1890-1899       70             52385.97        40569.15        92955.12
1890-1899       71             48060.95        36983.21        85044.16
1890-1899       72             43765.30        33409.62        77174.92
1890-1899       73             39639.24        29961.89        69601.13
1890-1899       74             35579.58        26564.03        62143.61
1890-1899       75             31496.25        23243.94        54740.19
1890-1899       76             27396.91        19719.60        47116.52
1890-1899       77             23562.95        16523.20        40086.16
1890-1899       78             19992.43        13706.47        33698.89
1890-1899       79             16738.66        11159.03        27897.69
1890-1899       80             13793.11         8725.26        22518.37
1890-1899       81             11121.49         6788.19        17909.68
1890-1899       82              8849.68         5188.71        14038.39
1890-1899       83              6982.97         3889.87        10872.84
1890-1899       84              5478.23         2892.12         8370.35
1890-1899       85              4242.73         2144.08         6386.82
1890-1899       86              3223.60         1560.43         4784.03
1890-1899       87              2372.76         1119.43         3492.19
1890-1899       88              1720.40          801.42         2521.82
1890-1899       89              1246.37          565.42         1811.79
1890-1899       90               870.93          372.60         1243.53
1890-1899       91               587.23          239.27          826.49
1890-1899       92               403.76          159.09          562.85
1890-1899       93               276.71          103.00          379.71
1890-1899       94               183.70           66.13          249.83
1890-1899       95               114.03           42.69          156.72
1890-1899       96                68.17           24.25           92.42
1890-1899       97                40.36           12.75           53.11
1890-1899       98                24.84            7.24           32.08
1890-1899       99                15.80            4.24           20.03
1890-1899      100                 7.16            1.96            9.12
1890-1899      101                 1.49            0.48            1.97
1890-1899      102                 1.25            0.00            1.25
1890-1899      103                 1.25            0.00            1.25
1890-1899      104                 1.25            0.00            1.25
1890-1899      105                 0.74            0.00            0.74
1890-1899      106                 0.00            0.00            0.00
1890-1899      107                 0.00            0.00            0.00
1890-1899      108                 0.00            0.00            0.00
1890-1899      109                 0.00            0.00            0.00
1890-1899      110+                0.00            0.00            0.00
1900-1909        0            401258.67       416903.35       818162.02
1900-1909        1            370962.08       379301.96       750264.04
1900-1909        2            356221.05       362823.48       719044.53
1900-1909        3            344160.11       349949.04       694109.15
1900-1909        4            335210.70       340425.12       675635.82
1900-1909        5            327467.81       332295.91       659763.72
1900-1909        6            318880.33       324274.68       643155.00
1900-1909        7            311898.75       317373.03       629271.77
