Japan, Exposure to risk (period 1x10), 	Last modified: 12 Mar 2018;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1970-1979        7           8645013.77      9083839.84     17728853.61
1970-1979        8           8447227.58      8870951.77     17318179.35
1970-1979        9           8269753.80      8677892.06     16947645.86
1970-1979       10           8124058.76      8516005.72     16640064.48
1970-1979       11           7997910.35      8373942.97     16371853.32
1970-1979       12           7879817.39      8241072.42     16120889.82
1970-1979       13           7801386.07      8150567.43     15951953.49
1970-1979       14           7822709.36      8162234.43     15984943.79
1970-1979       15           7826902.46      8146762.69     15973665.15
1970-1979       16           7870312.68      8160381.45     16030694.12
1970-1979       17           7978345.12      8230918.49     16209263.60
1970-1979       18           8152859.55      8364732.31     16517591.86
1970-1979       19           8417729.60      8587674.71     17005404.31
1970-1979       20           8746935.65      8875755.70     17622691.34
1970-1979       21           9131531.70      9222676.37     18354208.08
1970-1979       22           9562912.25      9626895.11     19189807.36
1970-1979       23           9839062.94      9888173.58     19727236.52
1970-1979       24           9786411.87      9828729.17     19615141.04
1970-1979       25           9784444.18      9819576.92     19604021.10
1970-1979       26           9898104.91      9926536.69     19824641.60
1970-1979       27           9928945.71      9956401.57     19885347.28
1970-1979       28           9945183.86      9974564.70     19919748.56
1970-1979       29           9825054.72      9854550.36     19679605.08
1970-1979       30           9563868.86      9590660.17     19154529.03
1970-1979       31           9173369.38      9192759.00     18366128.38
1970-1979       32           8837473.61      8843579.09     17681052.71
1970-1979       33           8643935.58      8639644.72     17283580.29
1970-1979       34           8778526.41      8775628.90     17554155.30
1970-1979       35           8781642.94      8784936.98     17566579.91
1970-1979       36           8642415.68      8652935.84     17295351.51
1970-1979       37           8533849.51      8552414.57     17086264.08
1970-1979       38           8356217.84      8382613.28     16738831.12
1970-1979       39           8236234.27      8269592.68     16505826.95
1970-1979       40           8145560.08      8182867.28     16328427.36
1970-1979       41           8111834.95      8150960.03     16262794.99
1970-1979       42           7979742.27      8015811.38     15995553.65
1970-1979       43           7863996.89      7879757.83     15743754.72
1970-1979       44           7709002.41      7682102.19     15391104.60
1970-1979       45           7568914.45      7475780.24     15044694.69
1970-1979       46           7402843.27      7208824.55     14611667.82
1970-1979       47           7208561.93      6876976.85     14085538.79
1970-1979       48           7023139.37      6538513.78     13561653.15
1970-1979       49           6813983.12      6182116.54     12996099.65
1970-1979       50           6629838.59      5866869.05     12496707.64
1970-1979       51           6375200.68      5510280.53     11885481.21
1970-1979       52           6148192.83      5194753.07     11342945.90
1970-1979       53           5920573.53      4894968.67     10815542.20
1970-1979       54           5710751.82      4634597.64     10345349.46
1970-1979       55           5514617.13      4418783.49      9933400.62
1970-1979       56           5347898.43      4267871.13      9615769.57
1970-1979       57           5194150.76      4163202.15      9357352.91
1970-1979       58           5051920.10      4084769.99      9136690.09
1970-1979       59           4907563.95      4008227.62      8915791.57
