West Germany, Deaths (period 1x10), 	Last modified: 26 Sep 2017;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1980-1989       55             18281.07        36988.43        55269.50
1980-1989       56             20641.10        39362.43        60003.53
1980-1989       57             22050.10        42084.44        64134.54
1980-1989       58             25219.10        44712.46        69931.56
1980-1989       59             27591.10        47678.50        75269.60
1980-1989       60             31112.11        50242.53        81354.64
1980-1989       61             32870.13        51145.55        84015.68
1980-1989       62             34152.13        51038.57        85190.70
1980-1989       63             35777.13        51700.56        87477.69
1980-1989       64             37856.12        52209.50        90065.62
1980-1989       65             41437.15        55957.53        97394.68
1980-1989       66             45582.18        60485.57       106067.75
1980-1989       67             50627.23        65268.72       115895.95
1980-1989       68             55565.26        70087.84       125653.10
1980-1989       69             61048.27        74628.01       135676.28
1980-1989       70             67048.29        80532.12       147580.41
1980-1989       71             77542.36        89946.20       167488.56
1980-1989       72             89364.39       100004.28       189368.67
1980-1989       73            102137.43       109332.32       211469.75
1980-1989       74            114716.44       117544.43       232260.87
1980-1989       75            125728.52       123627.46       249355.98
1980-1989       76            134626.55       126399.48       261026.03
1980-1989       77            142356.56       127065.47       269422.03
1980-1989       78            150193.56       126585.46       276779.02
1980-1989       79            156129.56       124478.42       280607.98
1980-1989       80            160745.56       119910.34       280655.90
1980-1989       81            163453.58       114289.25       277742.83
1980-1989       82            161542.57       105421.13       266963.70
1980-1989       83            158834.56        95283.00       254117.56
1980-1989       84            153272.55        85055.87       238328.42
1980-1989       85            145330.54        73995.73       219326.27
1980-1989       86            134289.48        63774.64       198064.12
1980-1989       87            122207.43        53725.53       175932.96
1980-1989       88            108189.37        44167.42       152356.79
1980-1989       89             93218.30        35401.36       128619.66
1980-1989       90             78672.26        28927.32       107599.58
1980-1989       91             64383.20        22520.23        86903.43
1980-1989       92             51205.18        17458.18        68663.36
1980-1989       93             39467.12        13459.16        52926.28
1980-1989       94             29518.10         9663.09        39181.19
1980-1989       95             21353.06         6933.06        28286.12
1980-1989       96             14687.02         4686.04        19373.06
1980-1989       97              9938.01         3050.00        12988.01
1980-1989       98              6584.00         2019.00         8603.00
1980-1989       99              4349.00         1429.00         5778.00
1980-1989      100              2641.00          923.00         3564.00
1980-1989      101              1502.00          441.00         1943.00
1980-1989      102               788.00          246.00         1034.00
1980-1989      103               408.00          124.00          532.00
1980-1989      104               208.00           60.00          268.00
1980-1989      105                99.00           34.00          133.00
1980-1989      106                48.00           14.00           62.00
1980-1989      107                17.00            9.00           26.00
1980-1989      108                18.00            1.00           19.00
1980-1989      109                24.00           10.00           34.00
1980-1989      110+                0.00            0.00            0.00
1990-1999        0             16658.01        22345.02        39003.03
1990-1999        1              1621.00         1871.00         3492.00
1990-1999        2               909.00         1315.00         2224.00
1990-1999        3               750.00         1020.00         1770.00
1990-1999        4               621.00          785.00         1406.00
1990-1999        5               482.00          705.00         1187.00
1990-1999        6               494.00          636.00         1130.00
1990-1999        7               463.00          556.00         1019.00
1990-1999        8               397.00          591.00          988.00
