Ireland, Deaths (period 1x10), 	Last modified: 26 Sep 2017;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
2000-2009       86              5620.00         3960.00         9580.00
2000-2009       87              5575.00         3661.00         9236.00
2000-2009       88              5060.00         3181.00         8241.00
2000-2009       89              4945.00         2821.00         7766.00
2000-2009       90              4377.00         2211.00         6588.00
2000-2009       91              3816.00         1929.00         5745.00
2000-2009       92              3385.00         1475.00         4860.00
2000-2009       93              2813.00         1239.00         4052.00
2000-2009       94              2288.00          852.00         3140.00
2000-2009       95              1881.00          619.00         2500.00
2000-2009       96              1467.00          426.00         1893.00
2000-2009       97              1054.00          298.00         1352.00
2000-2009       98               705.00          183.00          888.00
2000-2009       99               530.00          125.00          655.00
2000-2009      100               357.00           81.00          438.00
2000-2009      101               201.00           47.00          248.00
2000-2009      102               147.00           14.00          161.00
2000-2009      103                82.00           17.00           99.00
2000-2009      104                54.00            5.00           59.00
2000-2009      105                24.00            6.00           30.00
2000-2009      106                11.00            2.00           13.00
2000-2009      107                 3.00            2.00            5.00
2000-2009      108                 4.00            0.00            4.00
2000-2009      109                 4.00            0.00            4.00
2000-2009      110+                0.00            0.00            0.00
2010-2014        0               566.00          681.00         1247.00
2010-2014        1                39.00           56.00           95.00
2010-2014        2                21.00           29.00           50.00
2010-2014        3                11.00           14.00           25.00
2010-2014        4                13.00           20.00           33.00
2010-2014        5                15.00           16.00           31.00
2010-2014        6                14.00           21.00           35.00
2010-2014        7                14.00           14.00           28.00
2010-2014        8                16.00           14.00           30.00
2010-2014        9                 8.00           15.00           23.00
2010-2014       10                16.00           15.00           31.00
2010-2014       11                 9.00           16.00           25.00
2010-2014       12                13.00           10.00           23.00
2010-2014       13                10.00           17.00           27.00
2010-2014       14                12.00           25.00           37.00
2010-2014       15                30.00           37.00           67.00
2010-2014       16                20.00           40.00           60.00
2010-2014       17                19.00           53.00           72.00
2010-2014       18                27.00           60.00           87.00
2010-2014       19                30.00           98.00          128.00
2010-2014       20                33.00          100.00          133.00
2010-2014       21                28.00          152.00          180.00
2010-2014       22                35.00          123.00          158.00
2010-2014       23                43.00          100.00          143.00
2010-2014       24                34.00          146.00          180.00
2010-2014       25                41.00          136.00          177.00
2010-2014       26                64.00          144.00          208.00
2010-2014       27                42.00          130.00          172.00
2010-2014       28                38.00          125.00          163.00
2010-2014       29                54.00          154.00          208.00
2010-2014       30                56.00          168.00          224.00
2010-2014       31                65.00          152.00          217.00
2010-2014       32                68.00          196.00          264.00
2010-2014       33                95.00          172.00          267.00
2010-2014       34               100.00          182.00          282.00
2010-2014       35                75.00          169.00          244.00
2010-2014       36               103.00          199.00          302.00
2010-2014       37                98.00          189.00          287.00
2010-2014       38                96.00          216.00          312.00
2010-2014       39               119.00          219.00          338.00
2010-2014       40               131.00          251.00          382.00
2010-2014       41               148.00          260.00          408.00
2010-2014       42               151.00          250.00          401.00
2010-2014       43               165.00          275.00          440.00
2010-2014       44               165.00          266.00          431.00
2010-2014       45               194.00          308.00          502.00
2010-2014       46               201.00          342.00          543.00
2010-2014       47               221.00          354.00          575.00
2010-2014       48               277.00          416.00          693.00
2010-2014       49               234.00          405.00          639.00
2010-2014       50               303.00          434.00          737.00
2010-2014       51               309.00          511.00          820.00
2010-2014       52               332.00          521.00          853.00
2010-2014       53               345.00          541.00          886.00
2010-2014       54               400.00          584.00          984.00
2010-2014       55               433.00          596.00         1029.00
2010-2014       56               451.00          686.00         1137.00
2010-2014       57               461.00          672.00         1133.00
2010-2014       58               495.00          795.00         1290.00
2010-2014       59               504.00          841.00         1345.00
2010-2014       60               581.00          828.00         1409.00
2010-2014       61               580.00          979.00         1559.00
2010-2014       62               617.00         1077.00         1694.00
2010-2014       63               724.00         1129.00         1853.00
2010-2014       64               785.00         1221.00         2006.00
2010-2014       65               808.00         1304.00         2112.00
2010-2014       66               818.00         1337.00         2155.00
2010-2014       67               868.00         1404.00         2272.00
2010-2014       68               929.00         1417.00         2346.00
2010-2014       69              1012.00         1450.00         2462.00
2010-2014       70               948.00         1520.00         2468.00
2010-2014       71              1002.00         1604.00         2606.00
2010-2014       72              1090.00         1640.00         2730.00
2010-2014       73              1152.00         1702.00         2854.00
2010-2014       74              1282.00         1866.00         3148.00
2010-2014       75              1391.00         1949.00         3340.00
2010-2014       76              1475.00         2007.00         3482.00
2010-2014       77              1650.00         2124.00         3774.00
2010-2014       78              1752.00         2294.00         4046.00
2010-2014       79              1836.00         2213.00         4049.00
2010-2014       80              2028.00         2374.00         4402.00
2010-2014       81              2185.00         2466.00         4651.00
2010-2014       82              2397.00         2480.00         4877.00
2010-2014       83              2515.00         2481.00         4996.00
2010-2014       84              2623.00         2316.00         4939.00
2010-2014       85              2811.00         2258.00         5069.00
2010-2014       86              2786.00         2248.00         5034.00
2010-2014       87              2989.00         2180.00         5169.00
2010-2014       88              2982.00         1932.00         4914.00
2010-2014       89              2752.00         1715.00         4467.00
2010-2014       90              2587.00         1526.00         4113.00
2010-2014       91              2448.00         1251.00         3699.00
2010-2014       92              2238.00         1041.00         3279.00
2010-2014       93              1772.00          793.00         2565.00
2010-2014       94              1557.00          570.00         2127.00
2010-2014       95              1222.00          454.00         1676.00
2010-2014       96               976.00          328.00         1304.00
2010-2014       97               826.00          238.00         1064.00
2010-2014       98               610.00          155.00          765.00
2010-2014       99               419.00           99.00          518.00
2010-2014      100               279.00           62.00          341.00
2010-2014      101               186.00           37.00          223.00
2010-2014      102               124.00           23.00          147.00
2010-2014      103                74.00           15.00           89.00
2010-2014      104                44.00            3.00           47.00
2010-2014      105                21.00            1.00           22.00
2010-2014      106                17.00            2.00           19.00
2010-2014      107                 6.00            0.00            6.00
2010-2014      108                 3.00            1.00            4.00
2010-2014      109                 2.00            0.00            2.00
2010-2014      110+                0.00            0.00            0.00
